method,accuracy,DPD,EOD,OCF_violation,OCF_violation_ratio_spread,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,pi_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,pi_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,pi_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,pi_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,pi_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,pi_White_NH,fold,model,auroc,brier
EO,0.5926786600172328,0.08685855901204143,0.035751982765930834,0.3507839957238183,1.1266123364636913,0.6181069958847737,0.7627118644067796,0.5058479532163743,0.5392809587217043,0.43703703703703706,0.5666509656146962,0.7514677103718199,0.5080645161290323,0.3192019950124688,0.2406971267074894,0.6535095246267376,0.7801418439716312,0.5093577981651376,0.6355042016806722,0.5323494079286082,0.6214725500256542,0.7578212290502794,0.5056925996204934,0.5599587203302373,0.45920985120574653,0.6203670385030586,0.7694915254237288,0.5103189493433395,0.5266821345707656,0.42461317020510975,0.5952724330788983,0.7872196931377508,0.5078458978625368,0.4138450629321042,0.312937493404622,0,XGBoost,0.7060909915788409,0.20024815311324262
Calibration,0.6983341601608397,0.5873538009627732,0.7211249354939242,0.3508214407397362,1.203242414526371,0.5275720164609053,0.6854990583804144,0.40497076023391815,0.5678627145085804,0.43703703703703706,0.0009420631182289214,0.0019569471624266144,0.0006203473945409429,0.5,0.2406971267074894,0.5882958640810022,0.7230818826563508,0.43486238532110094,0.6543173862310385,0.5323494079286082,0.42303745510518215,0.5620111731843576,0.3050284629981025,0.6100667070952093,0.45920985120574653,0.3990644116588701,0.5491525423728814,0.2883051907442151,0.5843101893597836,0.42461317020510975,0.14914348024904148,0.281346596976339,0.08892870856265199,0.5903301886792452,0.312937493404622,0,XGBoost,0.7060909915788409,0.20024815311324262
OCF,0.6795347137000967,0.2911812496620043,0.3189521058946882,0.000609318505503591,0.001956947162426559,0.43703703703703706,0.5743879472693032,0.3304093567251462,0.5743879472693032,0.43703703703703706,0.24116815826660387,0.350293542074364,0.206575682382134,0.349609375,0.2406971267074894,0.5323494079286082,0.6692456479690522,0.3765137614678899,0.6692456479690522,0.5323494079286082,0.45920985120574653,0.5980446927374302,0.3413187855787476,0.5980446927374302,0.45920985120574653,0.42461317020510975,0.5703389830508474,0.3170731707317073,0.5703389830508474,0.42461317020510975,0.312937493404622,0.508626988141404,0.22380647638551132,0.508626988141404,0.312937493404622,0,XGBoost,0.7060909915788409,0.20024815311324262
Unmitigated,0.6797044309250895,0.17325682756523636,0.2084446716074623,0.3353640699004547,1.0678128605554382,0.4542483660130719,0.6139705882352942,0.3264705882352941,0.6007194244604317,0.4444444444444444,0.4744897959183674,0.6214689265536724,0.42646153846153845,0.3225806451612903,0.24628942486085342,0.46192195289668214,0.6116970278044104,0.28757440476190477,0.7123185708969111,0.5379061371841155,0.4796800412849955,0.6148876404494382,0.3648293963254593,0.5887573964497042,0.4592955747645465,0.4586834733893557,0.6233254531126872,0.3270321361058601,0.6038167938931298,0.44432773109243695,0.3064232137197591,0.5022644927536232,0.21801686685407615,0.5097971614089525,0.3110187695883368,1,XGBoost,0.7063663714566123,0.19992935212232082
DP,0.6720149351157994,0.0003158703821470321,0.10883012820512819,0.24122350404008994,0.7680654637769868,0.3488562091503268,0.4852941176470588,0.23970588235294119,0.6182669789227166,0.4444444444444444,0.34879406307977734,0.4934086629001883,0.30153846153846153,0.3484042553191489,0.24628942486085342,0.3486333161423414,0.4825822946628316,0.19270833333333334,0.7445759368836292,0.5379061371841155,0.34860018062185527,0.4713483146067416,0.2443330947267955,0.6210214655810511,0.4592955747645465,0.3487394957983193,0.5011820330969267,0.22684310018903592,0.6385542168674698,0.44432773109243695,0.34854033876817975,0.5540647644927537,0.25576284180935344,0.49441778226824956,0.3110187695883368,1,XGBoost,0.7063663714566123,0.19992935212232082
EO,0.6489333925167758,0.12117639967046878,0.11338255394676733,0.20629151887654257,0.6568405999642493,0.46568627450980393,0.6231617647058824,0.3397058823529412,0.5947368421052631,0.4444444444444444,0.4007421150278293,0.5574387947269304,0.3495384615384615,0.3425925925925926,0.24628942486085342,0.5219185146982981,0.6708213486736977,0.34858630952380953,0.6913702239789197,0.5379061371841155,0.4599406528189911,0.5932584269662922,0.346695299451205,0.5924263674614306,0.4592955747645465,0.4803921568627451,0.6469661150512215,0.34719596723377444,0.5983965014577259,0.44432773109243695,0.44168398070218684,0.6500226449275363,0.34763608484538716,0.4577237392864261,0.3110187695883368,1,XGBoost,0.7063663714566123,0.19992935212232082
Calibration,0.6989738635473511,0.5108554416187217,0.6122134289578267,0.2742234555436728,0.8731386537096922,0.4256535947712418,0.5882352941176471,0.29558823529411765,0.6142034548944337,0.4444444444444444,0.034786641929499075,0.08097928436911488,0.019692307692307693,0.5733333333333334,0.24628942486085342,0.5456420835482207,0.6931927133269415,0.37388392857142855,0.6833648393194707,0.5379061371841155,0.3194426525609599,0.44213483146067417,0.2152230971128609,0.635702746365105,0.4592955747645465,0.42016806722689076,0.5894405043341213,0.2848141146817895,0.6233333333333333,0.44432773109243695,0.1353840194386731,0.25662364130434784,0.0806542294914388,0.5895435037065938,0.3110187695883368,1,XGBoost,0.7063663714566123,0.19992935212232082
OCF,0.6816888169403901,0.2916167123232621,0.32358671296221064,0.0,0.0,0.4444444444444444,0.6047794117647058,0.3161764705882353,0.6047794117647058,0.4444444444444444,0.24628942486085342,0.35969868173258,0.20923076923076922,0.35969868173258,0.24628942486085342,0.5379061371841155,0.6832853946947907,0.36867559523809523,0.6832853946947907,0.5379061371841155,0.4592955747645465,0.5907303370786516,0.34764972560248153,0.5907303370786516,0.4592955747645465,0.44432773109243695,0.6099290780141844,0.31190926275992437,0.6099290780141844,0.44432773109243695,0.3110187695883368,0.5078691123188406,0.22215691285458727,0.5078691123188406,0.3110187695883368,1,XGBoost,0.7063663714566123,0.19992935212232082
Unmitigated,0.6804313484862331,0.19295498101216085,0.2102784770059979,0.3469241202463912,1.1564972286855064,0.435313262815297,0.5845864661654135,0.321377331420373,0.5813084112149532,0.43287225386493083,0.4703389830508475,0.6191446028513238,0.4255970606246173,0.30430430430430433,0.23116760828625235,0.47370218579234974,0.6236150680595125,0.29810901001112344,0.7101658255227109,0.5394467213114754,0.4961841935066615,0.6333892617449665,0.37809867629362215,0.5904588112617309,0.46255335661622043,0.466454802259887,0.6406374501992032,0.3278376664552949,0.6086298258894777,0.4431497175141243,0.30322921249450063,0.49782276762992705,0.21531858361861939,0.5108815506935175,0.3111834579850418,2,XGBoost,0.7079293983657916,0.19942696100448615
DP,0.6715798268861705,0.00034594905444979007,0.11378249993585668,0.2582926833201914,0.8610377745928778,0.3482506102522376,0.4849624060150376,0.24390243902439024,0.602803738317757,0.43287225386493083,0.3483992467043315,0.5010183299389002,0.3025107164727495,0.3324324324324324,0.23116760828625235,0.3485314207650273,0.4849635960747072,0.18872821653689284,0.7506124448799608,0.5394467213114754,0.34859655930668737,0.4720357941834452,0.24235860409145607,0.6263450834879406,0.46255335661622043,0.3485169491525424,0.5043824701195219,0.22447685478757134,0.6413373860182371,0.4431497175141243,0.34852617685877696,0.5519990951761579,0.2566041592151653,0.492855339560717,0.3111834579850418,2,XGBoost,0.7079293983657916,0.19942696100448615
EO,0.6378187135266394,0.12491509987342159,0.11135223513589665,0.25174857269024215,0.8392224975162295,0.5085435313262815,0.6672932330827067,0.38737446197991393,0.568,0.43287225386493083,0.4331450094161959,0.5926680244399185,0.3851806491120637,0.31630434782608696,0.23116760828625235,0.5580601092896175,0.7040202595758152,0.3870967741935484,0.6805385556915544,0.5394467213114754,0.5043332039839606,0.6426174496644296,0.38531889290012034,0.5893818927930239,0.46255335661622043,0.5211864406779662,0.699601593625498,0.3792010145846544,0.5948509485094851,0.4431497175141243,0.4785921689397272,0.6855737148673867,0.3850850748556538,0.4457640829533755,0.3111834579850418,2,XGBoost,0.7079293983657916,0.19942696100448615
Calibration,0.7015679465253208,0.4953584714889938,0.6040679041357928,0.2541637647447034,0.8472737189641466,0.37835638730675347,0.5281954887218046,0.26398852223816355,0.6043010752688172,0.43287225386493083,0.02871939736346516,0.06924643584521385,0.01653398652786283,0.5573770491803278,0.23116760828625235,0.524077868852459,0.6733143399810066,0.3492769744160178,0.6930596285434996,0.5394467213114754,0.42801707411719053,0.5657158836689038,0.30950661853188927,0.6113629495315805,0.46255335661622043,0.3954802259887006,0.5657370517928287,0.25998731769181993,0.6339285714285714,0.4431497175141243,0.13661240651121864,0.2622292597409942,0.07986306269480353,0.5973206234703079,0.3111834579850418,2,XGBoost,0.7079293983657916,0.19942696100448615
OCF,0.682259096309255,0.3070374486740144,0.3303315326397472,0.001745802864906421,0.006109979633401208,0.43287225386493083,0.5808270676691729,0.3199426111908178,0.5808270676691729,0.43287225386493083,0.23258003766478344,0.3543788187372709,0.19595835884874463,0.3522267206477733,0.23116760828625235,0.5396174863387978,0.6847103513770181,0.3696700037078235,0.6844936708860759,0.5394467213114754,0.46255335661622043,0.5992729306487695,0.3448856799037304,0.5992729306487695,0.46255335661622043,0.4431497175141243,0.6127490039840637,0.30818008877615727,0.6127490039840637,0.4431497175141243,0.3113242410910691,0.5075496239325906,0.22267640897245924,0.5073201062687243,0.3111834579850418,2,XGBoost,0.7079293983657916,0.19942696100448615
Unmitigated,0.6747131088684936,0.18523514006286262,0.19276509123138744,0.3145057657159938,0.9822795597281602,0.4360655737704918,0.5485519591141397,0.33175355450236965,0.6052631578947368,0.48114754098360657,0.463768115942029,0.6161048689138576,0.4130841121495327,0.3316532258064516,0.2496493688639551,0.46402027027027026,0.6112173358827279,0.29798705966930267,0.6982162358937022,0.5300675675675676,0.4914586070959264,0.6187717265353418,0.38576238576238575,0.5711229946524065,0.4536136662286465,0.45151412044913236,0.6025137470542027,0.33613445378151263,0.5779954785229842,0.43314052398775094,0.3062234670330638,0.49565266485998194,0.2203190209181453,0.5050046019328118,0.3120012682978386,3,XGBoost,0.7017913054752816,0.20107213103987012
DP,0.6664099116153375,0.0004004475816031805,0.10995461743373824,0.23679790770497944,0.7395786337823419,0.3483606557377049,0.43611584327086883,0.2669826224328594,0.6023529411764705,0.48114754098360657,0.3487611033193081,0.4887640449438202,0.30218068535825543,0.34986595174262736,0.2496493688639551,0.34847972972972974,0.48151688973868706,0.19841840402588065,0.7324285021812894,0.5300675675675676,0.3484888304862024,0.46292004634994205,0.2534872534872535,0.6025641025641025,0.4536136662286465,0.34875808097992517,0.49332285938727416,0.2382953181272509,0.6126829268292683,0.43314052398775094,0.34872905987422714,0.5460704607046071,0.2592365004992703,0.4885588725564479,0.3120012682978386,3,XGBoost,0.7017913054752816,0.20107213103987012
EO,0.6393070224682429,0.1113645552986367,0.10112001489533884,0.22124440375818533,0.7134959069476613,0.4721311475409836,0.5843270868824532,0.36808846761453395,0.5954861111111112,0.48114754098360657,0.4230949041608228,0.5805243445692884,0.3707165109034268,0.3425414364640884,0.2496493688639551,0.5344594594594595,0.6816443594646272,0.3684399712437096,0.6760429835651075,0.5300675675675676,0.47752956636005256,0.6063151796060255,0.3706108706108706,0.5759493670886076,0.4536136662286465,0.4834977883633889,0.6370777690494894,0.36614645858343337,0.5707248416608023,0.43314052398775094,0.4631048635699061,0.6680781391147245,0.3701513173054766,0.4500950931913275,0.3120012682978386,3,XGBoost,0.7017913054752816,0.20107213103987012
Calibration,0.6968419128686502,0.5341832189833592,0.6585709068253593,0.3112464425870572,0.9720998847043489,0.43934426229508194,0.5536626916524702,0.3333333333333333,0.6063432835820896,0.48114754098360657,0.016830294530154277,0.03932584269662921,0.009345794392523364,0.5833333333333334,0.2496493688639551,0.5510135135135135,0.6978967495219885,0.38533429187634793,0.671367259350092,0.5300675675675676,0.43206307490144547,0.5608342989571263,0.32515632515632514,0.5888077858880778,0.4536136662286465,0.2153793807417489,0.34328358208955223,0.11764705882352941,0.6903633491311216,0.43314052398775094,0.15568355968926703,0.28935185185185186,0.0950661853188929,0.5798823263181715,0.3120012682978386,3,XGBoost,0.7017913054752816,0.20107213103987012
OCF,0.6764364139587712,0.28041819870361245,0.3048030306285403,0.0,0.0,0.48114754098360657,0.5928449744463373,0.37756714060031593,0.5928449744463373,0.48114754098360657,0.2496493688639551,0.3707865168539326,0.20934579439252338,0.3707865168539326,0.2496493688639551,0.5300675675675676,0.6755895474824729,0.3659237958303379,0.6755895474824729,0.5300675675675676,0.4536136662286465,0.5814020857473928,0.3475228475228475,0.5814020857473928,0.4536136662286465,0.43314052398775094,0.5781618224666143,0.32232893157262904,0.5781618224666143,0.43314052398775094,0.3120012682978386,0.5022018970189702,0.2257469851755127,0.5022018970189702,0.3120012682978386,3,XGBoost,0.7017913054752816,0.20107213103987012
Unmitigated,0.6756269827800044,0.1803268070963291,0.19012294366442392,0.3002058115560944,0.9085255790281587,0.42338709677419356,0.5666666666666667,0.31285714285714283,0.5828571428571429,0.43548387096774194,0.4645075421472937,0.6201022146507666,0.4097180563887223,0.34765998089780326,0.2604259094942325,0.46181142277796555,0.5917387127761767,0.31663685152057247,0.6761800219538968,0.5277120648867861,0.48660773189075074,0.6255990978291514,0.36433531746031744,0.6016811279826464,0.46800369441878875,0.4650088809946714,0.5959349593495935,0.3634069400630915,0.5599694423223835,0.4369449378330373,0.30628092479442165,0.49821721659403473,0.21959511272429835,0.5060940554214097,0.311123241358666,4,XGBoost,0.7021927776451975,0.20088965828209074
DP,0.6669843466454299,0.0003396481789664785,0.0858386462242435,0.22417461751350387,0.6784291520678855,0.34838709677419355,0.4685185185185185,0.2557142857142857,0.5856481481481481,0.43548387096774194,0.3487133984028394,0.5008517887563884,0.29514097180563886,0.37404580152671757,0.2604259094942325,0.34859749915511995,0.473262888248479,0.20930232558139536,0.7164323800290838,0.5277120648867861,0.34872674495316003,0.47561319424866083,0.2371031746031746,0.6382898221717745,0.46800369441878875,0.34849023090586145,0.47073170731707314,0.25362776025236594,0.5902140672782875,0.4369449378330373,0.34852353365850225,0.5462674741071933,0.2592147640713665,0.4876471479816097,0.311123241358666,4,XGBoost,0.7021927776451975,0.20088965828209074
EO,0.621995639515908,0.09190660409806545,0.0686064766798663,0.24923782198856365,0.7542789906835092,0.5314516129032258,0.6685185185185185,0.4257142857142857,0.5477996965098634,0.43548387096774194,0.47737355811889975,0.6405451448040886,0.41991601679664065,0.34944237918215615,0.2604259094942325,0.5692801622169652,0.7041306436119116,0.4186046511627907,0.6527159394479074,0.5277120648867861,0.5408365219685974,0.6791654919650408,0.4191468253968254,0.5877043181263722,0.46800369441878875,0.5264653641207815,0.6666666666666666,0.4176656151419558,0.553306342780027,0.4369449378330373,0.5099927805462133,0.7091516214839549,0.42004498747507796,0.4326209301522632,0.311123241358666,4,XGBoost,0.7021927776451975,0.20088965828209074
Calibration,0.6978080081465331,0.5575708897073971,0.6554300374045181,0.32574865750106213,0.9858269769654281,0.432258064516129,0.5796296296296296,0.31857142857142856,0.5839552238805971,0.43548387096774194,0.03637976929902396,0.07495741056218058,0.022795440911817635,0.5365853658536586,0.2604259094942325,0.5939506590064211,0.7303874479666986,0.44150268336314846,0.6489331436699858,0.5277120648867861,0.41575405726349124,0.5514519312094728,0.29637896825396826,0.6207553157727705,0.46800369441878875,0.37868561278863233,0.5089430894308943,0.277602523659306,0.5872420262664165,0.4369449378330373,0.13176383581905585,0.2530420510498613,0.07698992894023823,0.5974876386476012,0.311123241358666,4,XGBoost,0.7021927776451975,0.20088965828209074
OCF,0.6773894538950611,0.26684249966939483,0.26982311268649756,0.0005629163136477839,0.0017035775127767216,0.43548387096774194,0.5814814814814815,0.32285714285714284,0.5814814814814815,0.43548387096774194,0.2608695652173913,0.3901192504258944,0.21535692861427713,0.38945578231292516,0.2604259094942325,0.5277120648867861,0.659942363112392,0.3799642218246869,0.659942363112392,0.5277120648867861,0.46800369441878875,0.6041725401747956,0.3482142857142857,0.6041725401747956,0.46800369441878875,0.4369449378330373,0.5642276422764227,0.33817034700315457,0.5642276422764227,0.4369449378330373,0.31126410874962585,0.503933442752844,0.22424722662440572,0.5037053798721502,0.311123241358666,4,XGBoost,0.7021927776451975,0.20088965828209074
