method,accuracy,DPD,EOD,OCF_violation,OCF_violation_ratio_spread,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,pi_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,pi_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,pi_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,pi_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,pi_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,pi_White_NH,fold,model,auroc,brier
EO,0.6587837837837838,0.12245015516339891,0.10613193224456158,0.16755815753544342,0.5651376146788992,0.3891487371375117,0.49615384615384617,0.2877959927140255,0.6201923076923077,0.4864359214218896,0.3361952101220063,0.48990825688073397,0.28597122302158273,0.3588709677419355,0.24627202892001807,0.4586453652854052,0.5960401891252955,0.2815238095238095,0.7318577648766328,0.5631552670993509,0.40366100083204565,0.536036036036036,0.28390310165270544,0.6307420494699647,0.4749791988589088,0.39540549947789766,0.5248661055853099,0.28735632183908044,0.6038732394366197,0.4549251653324051,0.3755394693856497,0.5641566106339253,0.28418661630340464,0.49017902110709216,0.3262951563816434,0,XGBoost,0.6975603199046164,0.20554485289750105
Calibration,0.6897480186953872,0.5974092784606791,0.7151511701043225,0.315221839970758,1.0360460450690785,0.509822263797942,0.6326923076923077,0.39344262295081966,0.6036697247706422,0.4864359214218896,0.010845006778129237,0.025688073394495414,0.005995203836930456,0.5833333333333334,0.24627202892001807,0.6082542852388084,0.7408392434988179,0.43733333333333335,0.6859097127222982,0.5631552670993509,0.43539759895399976,0.571071071071071,0.31265564863029205,0.622986622986623,0.4749791988589088,0.3282283327532196,0.46212700841622034,0.2164750957854406,0.6405090137857901,0.4549251653324051,0.14541171615743048,0.26653317173420454,0.08674901740595171,0.5980844271018092,0.3262951563816434,0,XGBoost,0.6975603199046164,0.20554485289750105
OCF,0.6692999390367811,0.30965323366058,0.32616630880343545,0.008932246977990948,0.02935779816513784,0.4864359214218896,0.6038461538461538,0.37522768670309653,0.6038461538461538,0.4864359214218896,0.2535020334387709,0.3706422018348624,0.21522781774580335,0.3600713012477718,0.24627202892001807,0.5631552670993509,0.6968085106382979,0.39085714285714285,0.6968085106382979,0.5631552670993509,0.4749791988589088,0.6096096096096096,0.35318089200815034,0.6096096096096096,0.4749791988589088,0.4549251653324051,0.5814843152257078,0.3492975734355045,0.5814843152257078,0.4549251653324051,0.3262951563816434,0.5084049112083048,0.2380940227655556,0.5084049112083048,0.3262951563816434,0,XGBoost,0.6975603199046164,0.20554485289750105
Unmitigated,0.6664253508604814,0.19098929016290261,0.19088554705223143,0.3069371456777583,1.0123190606336674,0.44035874439461886,0.5585585585585585,0.32321428571428573,0.6313645621181263,0.4977578475336323,0.4672509225092251,0.602996254681648,0.4228886168910649,0.31786771964461996,0.246309963099631,0.4992430613961312,0.6331022007838408,0.3302891933028919,0.7075471698113207,0.5579478553406224,0.5114117647058823,0.6364764267990074,0.39865771812080536,0.5900621118012422,0.47411764705882353,0.45451482479784366,0.5877976190476191,0.34421182266009853,0.5856189770200149,0.4528301886792453,0.32042247454297973,0.5028233679877566,0.23200306983883345,0.5123407001129214,0.3264873619462775,1,XGBoost,0.697603675564084,0.205982511478823
DP,0.6574331618721027,0.0009305006843172148,0.11363314572935473,0.2545350519021996,0.8311145963535935,0.3650224215246637,0.46846846846846846,0.2625,0.6388206388206388,0.4977578475336323,0.3657749077490775,0.4887640449438202,0.32558139534883723,0.3291298865069357,0.246309963099631,0.3648444070647603,0.48598130841121495,0.2119482496194825,0.7431996311664362,0.5579478553406224,0.3649411764705882,0.4823821339950372,0.25906040268456376,0.6266924564796905,0.47411764705882353,0.36522911051212936,0.484375,0.2666256157635468,0.6005535055350554,0.4528301886792453,0.3648925722359103,0.5550160958361919,0.2727295983627526,0.4966002455378223,0.3264873619462775,1,XGBoost,0.697603675564084,0.205982511478823
EO,0.5990474376071633,0.09986111930084818,0.06647347282583538,0.31997620246876324,1.0447947752978357,0.5955156950672645,0.7063063063063063,0.4857142857142857,0.5903614457831325,0.4977578475336323,0.5396678966789668,0.6947565543071161,0.488984088127295,0.3170940170940171,0.246309963099631,0.6395290159798149,0.7612300271329515,0.4859208523592085,0.6641241451867438,0.5579478553406224,0.5952941176470589,0.7181141439205956,0.48456375838926175,0.5719367588932807,0.47411764705882353,0.5973719676549866,0.7299107142857143,0.4876847290640394,0.5532994923857868,0.4528301886792453,0.5768707248574234,0.759512375323236,0.48833461243284726,0.4298557390758938,0.3264873619462775,1,XGBoost,0.697603675564084,0.205982511478823
Calibration,0.6854892995491204,0.5303763123838136,0.6328871018552706,0.2773491219626161,0.9056077024611608,0.48789237668161434,0.6108108108108108,0.36607142857142855,0.6231617647058824,0.4977578475336323,0.019833948339483393,0.05056179775280899,0.009791921664626682,0.627906976744186,0.246309963099631,0.5502102607232969,0.6834488996080796,0.3820395738203957,0.6930602262305106,0.5579478553406224,0.44341176470588234,0.5669975186104218,0.3319910514541387,0.6062616078535421,0.47411764705882353,0.4066711590296496,0.5372023809523809,0.2986453201970443,0.5981772990886496,0.4528301886792453,0.16550939885249574,0.2935774974932714,0.10342798669736505,0.5791172184051634,0.3264873619462775,1,XGBoost,0.697603675564084,0.205982511478823
OCF,0.6686733981075761,0.3116378922409914,0.3280552234036668,0.00011399185294276874,0.0002481389578163906,0.4977578475336323,0.618018018018018,0.37857142857142856,0.618018018018018,0.4977578475336323,0.246309963099631,0.36142322097378277,0.2086903304773562,0.36142322097378277,0.246309963099631,0.5579478553406224,0.6894784443774495,0.3919330289193303,0.6894784443774495,0.5579478553406224,0.47423529411764703,0.5975186104218362,0.36308724832214767,0.5973703795584222,0.47411764705882353,0.4528301886792453,0.5855654761904762,0.34298029556650245,0.5855654761904762,0.4528301886792453,0.3264873619462775,0.5102116206659982,0.23742645177794833,0.5102116206659982,0.3264873619462775,1,XGBoost,0.697603675564084,0.205982511478823
Unmitigated,0.6674160157490315,0.18802285461563062,0.16208146943407498,0.27451744247473486,0.9101056510406331,0.4392361111111111,0.5659050966608085,0.3156089193825043,0.6363636363636364,0.4939236111111111,0.43784530386740333,0.568738229755179,0.39549055453991466,0.3175604626708728,0.24447513812154695,0.49859154929577465,0.6305620608899297,0.32646048109965636,0.715852442671984,0.5660314830157415,0.5088113542282673,0.6428391643594261,0.3900044622936189,0.5936773593677359,0.46989946777055,0.4703808180535966,0.618361153262519,0.34189723320158105,0.610944527736132,0.46473906911142454,0.32078849961263667,0.5016383046189621,0.2334090851058397,0.5094187731444212,0.3257639666006714,2,XGBoost,0.6981191144249852,0.20563024164947838
DP,0.6585889375754111,0.0005179558011049745,0.11923344592637267,0.256024181604608,0.8487950797620151,0.3645833333333333,0.4956063268892794,0.2367066895368782,0.6714285714285714,0.4939236111111111,0.3651012891344383,0.4971751412429379,0.3223644119439366,0.3329129886506936,0.24447513812154695,0.3648715824357912,0.4888758782201405,0.20313096601756395,0.7584014532243415,0.5660314830157415,0.3648728562980485,0.4903095897306821,0.2536813922356091,0.6314424635332253,0.46989946777055,0.364950634696756,0.4954476479514416,0.2516469038208169,0.6309178743961352,0.46473906911142454,0.36496513729878627,0.5535355670647923,0.2738554247631693,0.4940799094296901,0.3257639666006714,2,XGBoost,0.6981191144249852,0.20563024164947838
EO,0.6043436845113355,0.11336151455368537,0.09304226923704562,0.3026292410367257,1.0033044893422778,0.6128472222222222,0.7486818980667839,0.48027444253859347,0.603399433427762,0.4939236111111111,0.5179558011049724,0.6572504708097928,0.4728823887873248,0.31022222222222223,0.24447513812154695,0.6313173156586578,0.7502927400468384,0.4761359297441772,0.6727034120734908,0.5660314830157415,0.5881726788882318,0.7208658444500378,0.4705488621151272,0.5759099135330786,0.46989946777055,0.5966149506346967,0.7405159332321699,0.47167325428194995,0.5768321513002365,0.46473906911142454,0.5619178789704743,0.7442659338336328,0.47381456987462656,0.4314776800759827,0.3257639666006714,2,XGBoost,0.6981191144249852,0.20563024164947838
Calibration,0.6877881501238331,0.5640952638155877,0.6730297657638585,0.2928558874914831,0.970902962463118,0.3133680555555556,0.44815465729349735,0.18181818181818182,0.7063711911357341,0.4939236111111111,0.011049723756906077,0.030131826741996232,0.004875076173065204,0.6666666666666666,0.24447513812154695,0.5751449875724938,0.7031615925058547,0.40817105765559375,0.6920195908959954,0.5660314830157415,0.4768775872264932,0.615403976843695,0.35408299866131193,0.6063988095238095,0.46989946777055,0.4421720733427362,0.5933232169954477,0.310935441370224,0.6236044657097288,0.46473906911142454,0.16697942670224672,0.29563471091850757,0.10481832341751143,0.5767604907722446,0.3257639666006714,2,XGBoost,0.6981191144249852,0.20563024164947838
OCF,0.6698037721470756,0.3215563448941945,0.34321868508448117,0.00028957563233650215,0.000792728041433266,0.4939236111111111,0.6186291739894552,0.37221269296740994,0.6186291739894552,0.4939236111111111,0.24447513812154695,0.3502824858757062,0.21023765996343693,0.3502824858757062,0.24447513812154695,0.5660314830157415,0.6935011709601874,0.3997709049255441,0.6935011709601874,0.5660314830157415,0.47001774098166765,0.6070979108985654,0.3485051316376618,0.60694514343231,0.46989946777055,0.46473906911142454,0.6130500758725341,0.3359683794466403,0.6130500758725341,0.46473906911142454,0.3260222088318843,0.5079272804143325,0.238132931593596,0.5075249511538259,0.3257639666006714,2,XGBoost,0.6981191144249852,0.20563024164947838
Unmitigated,0.6667555724899981,0.18561065210088135,0.15651572462332136,0.2796583818576045,0.9306042572671092,0.4524025385312783,0.5485074626865671,0.36155202821869487,0.5891783567134269,0.485947416137806,0.4384651380439869,0.585603112840467,0.39186691312384475,0.32123799359658484,0.24052409920449228,0.4995883418409353,0.6394117647058823,0.3217358772914328,0.7165458141067897,0.5598550963280092,0.5069784086842419,0.6385964912280702,0.387434554973822,0.5995294117647059,0.47596325897650005,0.4575862068965517,0.6287015945330297,0.31522425773847124,0.6239638281838734,0.45413793103448274,0.3213677565833606,0.4989458148850938,0.2353511885005234,0.5066366944979662,0.32632140215689986,3,XGBoost,0.6961696905188253,0.20612108086602066
DP,0.6565695053025973,0.0011059655011053104,0.11984844681496973,0.2613366690438207,0.8696360723277637,0.3653671804170444,0.46828358208955223,0.26807760141093473,0.6228287841191067,0.485947416137806,0.36593355170800185,0.5038910505836576,0.32224276032039434,0.3312020460358056,0.24052409920449228,0.3648937921949613,0.49264705882352944,0.2023943135054246,0.7558664259927798,0.5598550963280092,0.3649051652153167,0.48471177944862154,0.25608923287047575,0.6322327558025499,0.47596325897650005,0.36482758620689654,0.5284738041002278,0.2286797220467467,0.6578449905482041,0.45413793103448274,0.3650389583584169,0.5481762597512123,0.276329563152654,0.49003439664514914,0.32632140215689986,3,XGBoost,0.6961696905188253,0.20612108086602066
EO,0.6062615101289135,0.11828578222485886,0.09881998055951957,0.30199805034964466,1.0049427786678875,0.5639165911151405,0.6697761194029851,0.4638447971781305,0.5771704180064309,0.485947416137806,0.5128685072531586,0.6673151750972762,0.46395563770794823,0.31295620437956206,0.24052409920449228,0.6311542894780174,0.7623529411764706,0.46427235316124205,0.6762327158883381,0.5598550963280092,0.5842777048789216,0.7170426065162907,0.4636922376508081,0.5841159657002858,0.47596325897650005,0.6037931034482759,0.7661351556567958,0.46873025900189513,0.5762421473443746,0.45413793103448274,0.5505426649925179,0.7275985663082437,0.4647790231572497,0.43126718320419893,0.32632140215689986,3,XGBoost,0.6961696905188253,0.20612108086602066
Calibration,0.6890709341461866,0.6004756818866018,0.7212462806134127,0.31664744177914916,1.0792067717932965,0.3844061650045331,0.4944029850746269,0.2804232804232804,0.625,0.485947416137806,0.007955077211043519,0.021400778210116732,0.0036968576709796672,0.6470588235294118,0.24052409920449228,0.6084307590976453,0.7426470588235294,0.4377104377104377,0.6833558863328822,0.5598550963280092,0.5294047477036861,0.6631578947368421,0.40792169360346003,0.5962145110410094,0.47596325897650005,0.4086206896551724,0.5869400151860289,0.2602653190145294,0.6523206751054852,0.45413793103448274,0.1392696812810678,0.2546911237613325,0.0833609926724028,0.5967642336667902,0.32632140215689986,3,XGBoost,0.6961696905188253,0.20612108086602066
OCF,0.6678351432018798,0.319330997123517,0.34362897688258187,0.0013780677295384353,0.0037423571579169312,0.485947416137806,0.5876865671641791,0.3897707231040564,0.5876865671641791,0.485947416137806,0.24052409920449228,0.35019455252918286,0.20579174368453482,0.35019455252918286,0.24052409920449228,0.5598550963280092,0.6938235294117647,0.3894500561167228,0.6938235294117647,0.5598550963280092,0.47596325897650005,0.6042606516290727,0.3594354655133166,0.6042606516290727,0.47596325897650005,0.45413793103448274,0.6279422930903569,0.30953885028427036,0.6279422930903569,0.45413793103448274,0.3275426133920432,0.505798018131984,0.24119794725151275,0.5039121987081867,0.32632140215689986,3,XGBoost,0.6961696905188253,0.20612108086602066
Unmitigated,0.6659681209119197,0.19011269643944895,0.19548605992435245,0.30550906341898654,1.0101258346260773,0.4270923209663503,0.5617173524150268,0.3016666666666667,0.6343434343434343,0.4823123382226057,0.46682242990654205,0.5863377609108159,0.4277743335399876,0.30930930930930933,0.24626168224299066,0.5023231801755291,0.6241999390429747,0.3442687747035573,0.7016101404590613,0.5646188263637928,0.5105288346494377,0.6388467374810318,0.395322434150772,0.5919850011717834,0.47307968413496054,0.46764806573091405,0.6045655375552282,0.3486884197056942,0.6010248901903368,0.46490927764464224,0.3204161382099887,0.5022047244094489,0.23228827361563517,0.5117411072479272,0.32650053131320056,4,XGBoost,0.6969776951281145,0.2057457469969008
DP,0.6585254334158888,0.0010625191990054073,0.1085466650657087,0.25499099383211005,0.8396240327988121,0.36496980155306297,0.4883720930232558,0.25,0.6453900709219859,0.4823123382226057,0.3658878504672897,0.4990512333965844,0.32238065716057035,0.33588761174968074,0.24626168224299066,0.3648253312682843,0.4812557147211216,0.21383399209486165,0.744811320754717,0.5646188263637928,0.36491983728164634,0.4853313100657562,0.25681198910081743,0.6291803278688525,0.47307968413496054,0.36494351249572066,0.4963181148748159,0.2507997440818938,0.6322701688555347,0.46490927764464224,0.3649093339731944,0.5553805774278215,0.2725722719869707,0.4969235827344888,0.32650053131320056,4,XGBoost,0.6969776951281145,0.2057457469969008
EO,0.6041531720327682,0.10724206588535756,0.08984278986540295,0.2987639650563485,0.9837579022917875,0.5953408110440035,0.7280858676207513,0.4716666666666667,0.5898550724637681,0.4823123382226057,0.5126168224299066,0.6489563567362429,0.4680719156850589,0.31175934366453967,0.24626168224299066,0.6198588883152641,0.7387991466016458,0.46561264822134385,0.6729594669627984,0.5646188263637928,0.5833931562574779,0.7111785533636823,0.46866485013623976,0.5767022149302707,0.47307968413496054,0.5888394385484423,0.7268041237113402,0.4689699296225208,0.5738372093023256,0.46490927764464224,0.5566277036986255,0.7370078740157481,0.4691826140065147,0.4323059395880161,0.32650053131320056,4,XGBoost,0.6969776951281145,0.2057457469969008
Calibration,0.6876103384771702,0.6180611376747612,0.7228028433502768,0.32724326925394637,1.077533403466685,0.5056082830025884,0.6457960644007156,0.375,0.6160409556313993,0.4823123382226057,0.007476635514018692,0.020872865275142316,0.0030998140111593306,0.6875,0.24626168224299066,0.6255377731887799,0.7436757086254191,0.4723320158102767,0.671251719394773,0.5646188263637928,0.40356544627901414,0.5316135558927668,0.28860127157129883,0.6231841091016899,0.47307968413496054,0.3389250256761383,0.47201767304860087,0.2232885476647473,0.6474747474747474,0.46490927764464224,0.13191992595893462,0.24461942257217847,0.07728521986970684,0.6054306872807588,0.32650053131320056,4,XGBoost,0.6969776951281145,0.2057457469969008
OCF,0.6689274147456659,0.3183571441208021,0.32706393605411416,5.7699797630843696e-05,0.0001574803149606563,0.4823123382226057,0.6207513416815742,0.35333333333333333,0.6207513416815742,0.4823123382226057,0.24626168224299066,0.3605313092979127,0.20892746435213888,0.3605313092979127,0.24626168224299066,0.5646188263637928,0.6875952453520269,0.4051383399209486,0.6875952453520269,0.5646188263637928,0.47307968413496054,0.6016691957511381,0.3576294277929155,0.6016691957511381,0.47307968413496054,0.46490927764464224,0.6008836524300442,0.3467690339091491,0.6008836524300442,0.46490927764464224,0.32655194871970655,0.5096587926509186,0.23778501628664495,0.5095785440613027,0.32650053131320056,4,XGBoost,0.6969776951281145,0.2057457469969008
