c,accuracy,DPD,OCF_violation,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,TPR_high_burden,rho_high_burden,model
1.0,0.6688063280464138,0.31753078490880715,3.870375655085298e-06,0.4892818863879957,0.6086162833150784,0.3749562784190276,0.6086162833150784,0.24478301015697138,0.35986420218785364,0.2074825773321922,0.35986420218785364,0.5623137950657785,0.6920466722228836,0.39564053537284893,0.6920466722228836,0.4736042176256857,0.6041217469788899,0.35617612559776235,0.6041217469788899,0.4582701062215478,0.6006923540036123,0.33778966131907306,0.6006923540036123,0.326277306993892,0.5077369031305997,0.2383995752891811,0.5077315512643484,0.6920466722228836,0.5623137950657785,XGBoost
1.05,0.6655981060567573,0.3333691204121455,5.298784021924331e-05,0.5137549124687388,0.6341730558598029,0.39839104582021684,0.6039638386648123,0.25706371191135735,0.37155790267823463,0.21995353955251254,0.3538074712643678,0.5904328323235029,0.7176449577330635,0.42699808795411087,0.6834675133235061,0.4972808663231138,0.6274883417740561,0.3801317332852116,0.5976122254059216,0.4812387915574562,0.6270319084888621,0.35790679908326967,0.5971047728249964,0.34259615913718156,0.5265942869189417,0.25348906063359505,0.501505782203662,0.7176449577330635,0.5904328323235029,XGBoost
1.1,0.6624330667858849,0.3492997920189003,3.632813634246119e-05,0.5382279385494819,0.6575392479006937,0.42392444910807975,0.5977431131762363,0.2692520775623269,0.38400603545831763,0.23205770876635284,0.34910836762688613,0.6185518695812272,0.7433027741397785,0.4582791586998088,0.675722480787964,0.5209812629129165,0.6511557940129369,0.4038617702788054,0.591940924423375,0.5041385018623258,0.6497591812161349,0.38095238095238093,0.5906416746476946,0.3589012546084851,0.5457362706862021,0.2684203003603916,0.49612388244200195,0.7433027741397785,0.6185518695812272,XGBoost
1.15,0.6588057184080309,0.36513812752223873,3.462532677216053e-05,0.5627009646302251,0.6805403431909456,0.44980762504372157,0.5917460317460318,0.28153277931671283,0.4006035458317616,0.24293923462525982,0.3483109216136438,0.6466709068389516,0.7665198237885462,0.4926959847036329,0.6665286261517755,0.5446816595027192,0.6750238178809608,0.4274113507173148,0.5869375653993721,0.5270382121671955,0.6714328717639976,0.40488922841864017,0.5838241067923047,0.37521666758377814,0.5642985137556656,0.28364761253305293,0.49069211097973436,0.7665198237885462,0.6466709068389516,XGBoost
1.2000000000000002,0.6543960007722086,0.38106879912899355,6.595391361683716e-05,0.5871739907109682,0.7039065352318364,0.4753410283315845,0.5865530879221175,0.29372114496768237,0.4209732176537156,0.2524758527937401,0.35083307136120717,0.6747899440966759,0.7883081319204667,0.5289483747609942,0.6569104077785495,0.5683345603077727,0.6976382690668405,0.4519985563475593,0.5813555072706,0.5499379224720651,0.6928055388320289,0.42908072319837026,0.5773234667001129,0.3915905464150113,0.5817328976494149,0.29950790717618353,0.4847007781349353,0.7883081319204667,0.6747899440966759,XGBoost
1.25,0.6500726485739542,0.39694060967668643,4.0096502971628346e-05,0.6116470167917113,0.7254472435195327,0.5026232948583421,0.5803154205607477,0.3060018467220683,0.43606186344775555,0.2638464359946204,0.3488231744115872,0.7029424563987547,0.8113465888796285,0.5636711281070745,0.6490309062336301,0.5920112090052008,0.7184475755904327,0.4782549851123342,0.5747522965221228,0.5728376327769348,0.7159843467790488,0.45174433409727527,0.572787477423239,0.40784405436636767,0.5994097185622431,0.31507212937344947,0.4795257530272877,0.8113465888796285,0.7029424563987547,XGBoost
1.3,0.6453708125463579,0.4128043311947324,6.461531639629136e-05,0.6361200428724545,0.7502738225629791,0.5267576075550892,0.5770850884582982,0.31819021237303785,0.4507732930969445,0.2752170191955007,0.3467788740568775,0.7309945435677703,0.834325514942255,0.5982409177820268,0.6418006136374044,0.6156878577026289,0.7395075966504538,0.5042858431832536,0.5688498032862763,0.5957373430818044,0.7379590608067429,0.47542653425006365,0.5676739608660415,0.4241560281736642,0.6163276061979551,0.33109066963419737,0.4740981586138116,0.834325514942255,0.7309945435677703,XGBoost
1.35,0.6405495890021236,0.4288435169641974,0.00026829609693646337,0.6604144337263308,0.7699890470974808,0.5554389646729626,0.5704625371923181,0.3304709141274238,0.46284420973217655,0.2875657170803277,0.34283319362950543,0.7593144310916212,0.8572449101083462,0.6334990439770555,0.63483666181722,0.639364506400057,0.7606177606177607,0.530271587115402,0.563421609776028,0.6186370533866741,0.7587296809151114,0.5001273236567354,0.5620470509532836,0.4404783194849502,0.6333614419732265,0.34706837231620535,0.4691474659774979,0.8572449101083462,0.7593144310916212,XGBoost
1.4,0.6347859661244272,0.44438866609799277,0.00023868106645968582,0.684887459807074,0.7907995618838992,0.583420776495278,0.564945226917058,0.3428439519852262,0.47642399094681254,0.2995476219586747,0.3401562079181255,0.787232618083219,0.877306822240743,0.6715105162523901,0.6266530594888804,0.6630411550974851,0.7813267813267813,0.556618244157719,0.5580945558739255,0.6415367636915437,0.777844671884407,0.5262286732874968,0.5556391785829481,0.4567834149562538,0.6489933593338252,0.36369947625805266,0.4635666852384466,0.877306822240743,0.787232618083219,XGBoost
1.4500000000000002,0.628801349332954,0.46054557398558177,0.0002014521332432025,0.7093604858878171,0.8105147864184009,0.6124519062609304,0.5590531352304206,0.35493998153277934,0.4884949075820445,0.31165179117251496,0.336888657648283,0.8154855555183611,0.8967734254077866,0.7110516252390058,0.6183654201387464,0.6867178037949132,0.8013338013338014,0.5835964991428314,0.5526506899055919,0.664505449027452,0.7963576158940397,0.5529666412019353,0.5492007473531243,0.4731125846035327,0.664614735954464,0.3803714177786399,0.45833999680153525,0.8967734254077866,0.8154855555183611,XGBoost
1.5,0.6222375760777898,0.4756959926910038,0.0007643947966359402,0.7338335119685602,0.8276743336984301,0.6439314445610353,0.5518500486854917,0.36777469990766387,0.5016974726518295,0.324367282063822,0.3339191564147627,0.8434706925986677,0.9156447196094774,0.7507456978967495,0.6104298130729848,0.7103944524923413,0.8185328185328186,0.6131011458991248,0.5456976666443806,0.6874051593323217,0.8162251655629139,0.5784313725490197,0.5441501103752759,0.4894520717548011,0.6796879940971856,0.39732411765306436,0.45308712240983157,0.9156447196094774,0.8434706925986677,XGBoost
