c,accuracy,DPD,OCF_violation,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,TPR_high_burden,rho_high_burden,model
1.0,0.6682678141415783,0.31753078490880715,6.7583891057783e-05,0.4892818863879957,0.6137276378240234,0.3700594613501224,0.6137276378240234,0.24478301015697138,0.35533760844964163,0.20894974935811225,0.35533760844964163,0.5623137950657785,0.6922252649124896,0.3954110898661568,0.6922252649124896,0.4736042176256857,0.601113172541744,0.3588829739240278,0.601113172541744,0.45833908125258654,0.6011438892233594,0.33753501400560226,0.601053423626787,0.3263013811698674,0.5072098661326025,0.2386905430377033,0.507167098800565,0.6922252649124896,0.5623137950657785,MLP
1.05,0.6653644113433381,0.33244575937798115,0.001193729251908397,0.5137549124687388,0.6367287331142752,0.39594263728576423,0.6063977746870653,0.2579870729455217,0.37344398340248963,0.2205648612299792,0.3543307086614173,0.5904328323235029,0.717347303250387,0.42738049713193116,0.6831840344710285,0.4972808663231138,0.6250313393170536,0.382342326084995,0.5952722063037249,0.48116981652641744,0.6268813967489464,0.35790679908326967,0.5970470183486238,0.34261335497716394,0.5266364498787814,0.25349416533093755,0.5015207636944018,0.717347303250387,0.5904328323235029,MLP
1.1,0.6618539103221939,0.3492997920189003,0.0004562029537589306,0.5382279385494819,0.6597298284045272,0.4218258132214061,0.5997344839030866,0.2692520775623269,0.38400603545831763,0.23205770876635284,0.34910836762688613,0.6185518695812272,0.7427074651744255,0.4590439770554493,0.6751812966771296,0.5209812629129165,0.65005265005265,0.4048542813317694,0.5909380982769623,0.504069526831287,0.6476520168573149,0.3826075884899414,0.5888067870826491,0.35931051560006605,0.545578159586803,0.2691043298042859,0.4954152149776025,0.7427074651744255,0.6185518695812272,MLP
1.15,0.6579573049919223,0.36513812752223873,3.462532687413743e-05,0.5627009646302251,0.6830960204454181,0.44735921650926896,0.5939682539682539,0.28153277931671283,0.3998491135420596,0.2431837632962465,0.34765496884224334,0.6466709068389516,0.7665793546850815,0.4926195028680688,0.6665803913448597,0.5446579116103446,0.6721656721656721,0.4299377424884959,0.5844778722476565,0.5270382121671955,0.6708308248043348,0.4053985230455819,0.5833006151027352,0.3752201067517746,0.5631179508801518,0.2842244433327548,0.4896610511264688,0.7665793546850815,0.6466709068389516,MLP
1.2000000000000002,0.6536415732734533,0.3808506518778062,0.00021676244576086492,0.5871739907109682,0.7064622124863089,0.4728926197971319,0.5886826893824155,0.29390581717451525,0.4164466239155036,0.25418755349064676,0.3468426013195099,0.6747564690523215,0.7895582807477081,0.5272657743785851,0.6579848191695192,0.5683345603077727,0.6953316953316954,0.4540738067310295,0.5794333946180845,0.5499379224720651,0.6940096327513546,0.4280621339444869,0.5783268531293114,0.3915286413910747,0.5803098977548223,0.3001051567652554,0.483591581462352,0.7895582807477081,0.6747564690523215,MLP
1.25,0.6493487029943406,0.3974427353420029,0.0004433414634414425,0.6116470167917113,0.7272727272727273,0.5008744316194473,0.5817757009345794,0.3060018467220683,0.43228970199924555,0.26506907934955376,0.3458056729028364,0.7034445820640712,0.8125967377068699,0.5632122370936903,0.6495669553630913,0.5920112090052008,0.7181467181467182,0.47852566994496076,0.5745116129808656,0.5728376327769348,0.7155328115593016,0.4521263050674815,0.5724262492474413,0.40784405436636767,0.5979129334879308,0.31579699639608366,0.4783283300165278,0.8125967377068699,0.7034445820640712,MLP
1.3,0.6446468669667442,0.412468461825421,0.00041246637239527467,0.6361200428724545,0.7491785323110625,0.527806925498426,0.5762426284751474,0.3185595567867036,0.4470011316484346,0.27692871989240736,0.34347826086956523,0.7310280186121246,0.834325514942255,0.5983173996175908,0.6417712244711055,0.6156878577026289,0.740109311537883,0.5037444735180006,0.5693126591066883,0.5957373430818044,0.7372065021071643,0.47606315253374076,0.5670950561537571,0.4241560281736642,0.6149151470433224,0.33177469907809165,0.4730116515717865,0.834325514942255,0.7310280186121246,MLP
1.35,0.6395767077495199,0.42864266669807083,0.00013786981584265877,0.6604144337263308,0.7710843373493976,0.5543896467296258,0.5712740059507709,0.3304709141274238,0.45907204828366655,0.288788360435261,0.3400391170718078,0.7591135808254946,0.8557566376949637,0.6349521988527724,0.6339021916479252,0.639364506400057,0.7612194755051898,0.5297302174501489,0.5638673253352152,0.6187060284177128,0.7570740517760385,0.5016552075375604,0.5607580824972129,0.44047144114895725,0.6316327606197956,0.3478953332856895,0.4678742924067929,0.8557566376949637,0.7591135808254946,MLP
1.4,0.6337445005537549,0.4444810022014092,0.0001292306327306858,0.684887459807074,0.7904344651332603,0.583770549143057,0.5646844027125717,0.3427516158818098,0.4718973972086005,0.30089252964910135,0.3370150862068966,0.787232618083219,0.8751637099654721,0.674263862332696,0.6251222519879236,0.6630411550974851,0.780975780975781,0.5569340431291167,0.5578438395415473,0.6415367636915437,0.7754364840457556,0.5282658517952635,0.5539189334480163,0.45681436746822207,0.6476336038789923,0.3644039244913169,0.4625640871208414,0.8751637099654721,0.787232618083219,MLP
1.4500000000000002,0.627815767280708,0.4606125240742906,0.000256848688933541,0.7093604858878171,0.8101496896677619,0.6128016789087093,0.5588013094938302,0.35493998153277934,0.4858543945680875,0.3125076415209683,0.3350676378772112,0.8155525056070699,0.8957614001666865,0.7125047801147227,0.617616878052785,0.6867178037949132,0.7996289424860853,0.5851303798610484,0.5514749109520352,0.664505449027452,0.7959060806742926,0.5533486121721416,0.548889350217978,0.4730988279315468,0.6632128175397913,0.38102992373582173,0.45738648754743316,0.8957614001666865,0.8155525056070699,MLP
1.5,0.6217066826527398,0.47560365658758735,0.0008738452304271333,0.7338335119685602,0.8305951077035414,0.6411332633788038,0.5537974683544303,0.36786703601108034,0.5020746887966805,0.324367282063822,0.3340863453815261,0.8434706925986677,0.9148708179545184,0.7517399617590822,0.6099138786363456,0.7103944524923413,0.8187835330692473,0.6128755752052694,0.5458648124623922,0.6874051593323217,0.8162251655629139,0.5784313725490197,0.5441501103752759,0.4894108017388433,0.6785179719616317,0.3978294826899713,0.4523453146410878,0.9148708179545184,0.8434706925986677,MLP
